"ITEM_ID","TITLE","RELEASE_YEAR","GENRES"
"2391",,," A (1998)"""
"2392","Jack Frost","1998","Children|Comedy|Drama"
"2393","Star Trek: Insurrection","1998","Action|Drama|Romance|Sci-Fi"
"2394",,," The (1998)"""
"2395","Rushmore","1998","Comedy|Drama"
"2396","Shakespeare in Love","1998","Comedy|Drama|Romance"
"2398","Miracle on 34th Street","1947","Comedy|Drama"
"2399","Santa Claus: The Movie","1985","Adventure|Children|Fantasy"
"2400","Prancer","1989","Children|Drama|Fantasy"
"2401","Pale Rider","1985","Western"
"2402","Rambo: First Blood Part II","1985","Action|Adventure|Thriller"
"2403","First Blood","1982","Action|Adventure|Drama|Thriller"
"2404","Rambo III","1988","Action|Adventure|Thriller|War"
"2405",,," The (1985)"""
"2406","Romancing the Stone","1984","Action|Adventure|Comedy|Romance"
"2407","Cocoon","1985","Comedy|Sci-Fi"
"2408","Cocoon: The Return","1988","Comedy|Sci-Fi"
"2409","Rocky II","1979","Action|Drama"
"2410","Rocky III","1982","Action|Drama"
"2411","Rocky IV","1985","Action|Drama"
"2412","Rocky V","1990","Action|Drama"
"2413","Clue","1985","Comedy|Crime|Mystery|Thriller"
"2414","Young Sherlock Holmes","1985","Action|Adventure|Children|Fantasy|Mystery|Thriller"
"2415","Violets Are Blue...","1986","Drama|Romance"
"2416","Back to School","1986","Comedy"
"2417","Heartburn","1986","Comedy|Drama"
"2418","Nothing in Common","1986","Comedy"
"2419","Extremities","1986","Drama|Thriller"
"2420",,," The (1984)"""
"2421",,," Part II"
"2422",,," Part III"
"2423","Christmas Vacation","1989","Comedy"
"2424","You've Got Mail","1998","Comedy|Romance"
"2425",,," The (1998)"""
"2427",,," The (1998)"""
"2428",,," The (1998)"""
"2429","Mighty Joe Young","1998","Action|Adventure|Drama|Fantasy|Thriller"
"2430","Mighty Joe Young","1949","Adventure|Children|Drama"
"2431","Patch Adams","1998","Comedy|Drama"
"2432","Stepmom","1998","Drama"
"2433",,," A (1998)"""
"2435","Hurlyburly","1998","Drama"
"2436","Tea with Mussolini","1999","Comedy|Drama|War"
"2439","Affliction","1997","Drama"
"2442","Hilary and Jackie","1998","Drama"
"2443","Playing by Heart","1998","Drama|Romance"
"2445","At First Sight","1999","Drama"
"2446","In Dreams","1999","Horror|Thriller"
"2447","Varsity Blues","1999","Comedy|Drama"
"2448","Virus","1999","Horror|Sci-Fi"
"2450","Howard the Duck","1986","Adventure|Comedy|Sci-Fi"
"2451",,," The (1987)"""
"2453",,," The (1986)"""
"2454",,," The (1958)"""
"2455",,," The (1986)"""
"2456",,," The (1989)"""
"2457","Running Scared","1986","Action|Comedy"
"2458","Armed and Dangerous","1986","Comedy|Crime"
"2459",,," The (1974)"""
"2460",,," The (1986)"""
"2462","Texas Chainsaw Massacre: The Next Generation","1994","Horror"
"2463","Ruthless People","1986","Comedy"
"2465","Deadly Friend","1986","Horror"
"2467",,," The (Name der Rose"
"2468","Jumpin' Jack Flash","1986","Action|Comedy|Romance|Thriller"
"2469","Peggy Sue Got Married","1986","Comedy|Drama"
"2470","Crocodile Dundee","1986","Adventure|Comedy"
"2471","Crocodile Dundee II","1988","Action|Adventure|Comedy"
"2472","Tough Guys","1986","Comedy"
"2473","Soul Man","1986","Comedy"
"2474",,," The (1986)"""
"2475","52 Pick-Up","1986","Action|Mystery|Thriller"
"2476","Heartbreak Ridge","1986","Action|War"
"2477","Firewalker","1986","Adventure"
"2478","¡Three Amigos!","1986","Comedy|Western"
"2481","My Name Is Joe","1998","Drama|Romance"
"2482","Still Crazy","1998","Comedy|Romance"
"2483",,," The (Día de la Bestia"
"2485","She's All That","1999","Comedy|Romance"
"2488","Peeping Tom","1960","Drama|Horror|Thriller"
"2490","Payback","1999","Action|Thriller"
"2491","Simply Irresistible","1999","Comedy|Romance"
"2492","20 Dates","1998","Comedy|Romance"
"2493",,," The (1997)"""
"2494",,," The (1998)"""
"2495",,," The (Planète sauvage"
"2496","Blast from the Past","1999","Comedy|Romance"
"2497","Message in a Bottle","1999","Romance"
"2498","My Favorite Martian","1999","Comedy|Sci-Fi"
"2500","Jawbreaker","1999","Comedy"
"2501","October Sky","1999","Drama"
"2502","Office Space","1999","Comedy|Crime"
"2503",,," The (Sib) (1998)"""
"2504","200 Cigarettes","1999","Comedy|Drama"
"2505","8MM","1999","Drama|Mystery|Thriller"
"2506",,," The (1999)"""
"2511",,," The (1973)"""
"2512",,," The (Narayama bushiko) (1983)"""
"2513","Pet Sematary","1989","Horror"
"2514","Pet Sematary II","1992","Comedy|Horror"
"2515","Children of the Corn II: The Final Sacrifice","1993","Horror"
"2516","Children of the Corn III","1994","Horror"
"2517","Christine","1983","Horror"
"2518","Night Shift","1982","Comedy"
"2520","Airport","1970","Drama"
"2521","Airport 1975","1975","Action|Drama|Thriller"
"2522","Airport '77","1977","Drama"
"2523","Rollercoaster","1977","Drama|Thriller"
"2524",,," The (1974)"""
"2525","Alligator","1980","Action|Horror|Sci-Fi"
"2526","Meteor","1979","Sci-Fi"
"2527","Westworld","1973","Action|Sci-Fi|Thriller|Western"
"2528","Logan's Run","1976","Action|Adventure|Sci-Fi"
"2529","Planet of the Apes","1968","Action|Drama|Sci-Fi"
"2530","Beneath the Planet of the Apes","1970","Action|Sci-Fi"
"2531","Battle for the Planet of the Apes","1973","Action|Sci-Fi"
"2532","Conquest of the Planet of the Apes","1972","Action|Sci-Fi"
"2533","Escape from the Planet of the Apes","1971","Action|Sci-Fi"
"2534","Avalanche","1978","Action"
"2535","Earthquake","1974","Action|Drama|Thriller"
"2537","Beyond the Poseidon Adventure","1979","Adventure"
"2538","Dancemaker","1998","Documentary"
"2539","Analyze This","1999","Comedy"
"2540",,," The (1999)"""
"2541","Cruel Intentions","1999","Drama"
"2542",,," Stock & Two Smoking Barrels (1998)"""
"2544",,," The (École de la chair"
"2546",,," The (1999)"""
"2548",,," The (1999)"""
"2549","Wing Commander","1999","Action|Sci-Fi"
"2550",,," The (1963)"""
"2551","Dead Ringers","1988","Drama|Horror|Thriller"
"2552","My Boyfriend's Back","1993","Comedy"
"2553","Village of the Damned","1960","Horror|Sci-Fi|Thriller"
"2554","Children of the Damned","1963","Horror|Sci-Fi|Thriller"
"2555","Baby Geniuses","1999","Comedy"
"2557","I Stand Alone","1998","Drama|Thriller"
"2558","Forces of Nature","1999","Comedy|Romance"
"2559",,," The (1999)"""
"2560","Ravenous","1999","Horror|Thriller"
"2561","True Crime","1999","Crime|Thriller"
"2563","Dangerous Beauty","1998","Drama"
"2565",,," The (1956)"""
"2566","Doug's 1st Movie","1999","Animation|Children"
"2567","EDtv","1999","Comedy"
"2568",,," The (1999)"""
"2570",,," A (1999)"""
"2571",,," The (1999)"""
"2572","10 Things I Hate About You","1999","Comedy|Romance"
"2573","Tango","1998","Drama|Musical"
"2574",,," The (1999)"""
"2575",,," The (Vie rêvée des anges"
"2577","Metroland","1997","Comedy|Drama"
"2579","Following","1998","Crime|Mystery|Thriller"
"2580","Go","1999","Comedy|Crime"
"2581","Never Been Kissed","1999","Comedy|Romance"
"2582","Twin Dragons","1992","Action|Comedy"
"2583","Cookie's Fortune","1999","Comedy|Drama"
"2585",,," The (Los Amantes del Círculo Polar) (1998)"""
"2586","Goodbye Lover","1999","Comedy|Crime|Thriller"
"2587","Life","1999","Comedy|Crime|Drama"
"2589","Friends & Lovers","1999","Comedy|Drama|Romance"
"2590","Hideous Kinky","1998","Drama"
"2593",,," The (Mostro"
"2594","Open Your Eyes","1997","Drama|Romance|Sci-Fi|Thriller"
"2596","SLC Punk!","1998","Comedy|Drama"
"2597","Lost & Found","1999","Comedy|Romance"
"2598","Pushing Tin","1999","Comedy"
"2599","Election","1999","Comedy"
"2600","eXistenZ","1999","Action|Sci-Fi|Thriller"
"2605","Entrapment","1999","Crime|Thriller"
"2606","Idle Hands","1999","Comedy|Horror"
"2607","Get Real","1998","Drama|Romance"
"2609",,," The (Bian Lian) (1996)"""
"2611",,," The (1999)"""
"2612","Mildred Pierce","1945","Drama|Film-Noir"
"2613","Night of the Comet","1984","Comedy|Horror|Sci-Fi"
"2614","Chopping Mall","1986","Action|Horror|Sci-Fi"
"2615","My Science Project","1985","Adventure|Sci-Fi"
"2616","Dick Tracy","1990","Action|Crime"
"2617",,," The (1999)"""
"2618",,," The (1997)"""
"2620","This Is My Father","1998","Drama|Romance"
"2622","William Shakespeare's A Midsummer Night's Dream","1999","Comedy|Fantasy"
"2623","Trippin'","1999","Comedy"
"2624","After Life","1998","Drama|Fantasy"
"2625","Black Mask","1996","Action|Adventure|Crime|Sci-Fi|Thriller"
"2628","Star Wars: Episode I - The Phantom Menace","1999","Action|Adventure|Sci-Fi"
"2629",,," The (1999)"""
"2630","Besieged","1998","Drama"
"2632",,," The (Rekopis znaleziony w Saragossie) (1965)"""
"2633",,," The (1932)"""
"2634",,," The (1959)"""
"2639","Mommie Dearest","1981","Drama"
"2640","Superman","1978","Action|Adventure|Sci-Fi"
"2641","Superman II","1980","Action|Sci-Fi"
"2642","Superman III","1983","Action|Adventure|Sci-Fi"
"2643","Superman IV: The Quest for Peace","1987","Action|Adventure|Sci-Fi"
"2644","Dracula","1931","Horror"
"2648","Frankenstein","1931","Drama|Horror|Sci-Fi"
"2651","Frankenstein Meets the Wolf Man","1943","Horror"
"2652",,," The (1957)"""
"2654",,," The (1941)"""
"2655","Howling II: Your Sister Is a Werewolf","1985","Horror"
"2656","Tarantula","1955","Horror|Sci-Fi"
"2657",,," The (1975)"""
"2659","It Came from Hollywood","1982","Comedy|Documentary"
"2660",,," The (1951)"""
"2661","It Came from Outer Space","1953","Sci-Fi"
"2662",,," The (1953)"""
"2664","Invasion of the Body Snatchers","1956","Horror|Sci-Fi|Thriller"
"2665","Earth vs. the Flying Saucers","1956","Sci-Fi"
"2668","Swamp Thing","1982","Horror|Sci-Fi"
"2669","Pork Chop Hill","1959","War"
"2670","Run Silent Run Deep","1958","War"
"2671","Notting Hill","1999","Comedy|Romance"
"2672",,," The (1999)"""
"2674",,," The (1999)"""
"2676","Instinct","1999","Drama|Thriller"
"2677","Buena Vista Social Club","1999","Documentary|Musical"
"2681","Free Enterprise","1998","Comedy|Romance|Sci-Fi"
"2682","Limbo","1999","Drama"
"2683","Austin Powers: The Spy Who Shagged Me","1999","Action|Adventure|Comedy"
"2686",,," The (Violon rouge"
"2687","Tarzan","1999","Adventure|Animation|Children|Drama"
"2688",,," The (1999)"""
"2690",,," An (1999)"""
"2691",,"1900"," The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)"""
"2692","Run Lola Run","1998","Action|Crime"
"2693","Trekkies","1997","Documentary"
"2694","Big Daddy","1999","Comedy"
"2695",,," The (1998)"""
"2696",,," The (Dîner de cons"
"2697","My Son the Fanatic","1997","Comedy|Drama|Romance"
"2698","Zone 39","1997","Sci-Fi"
"2699","Arachnophobia","1990","Comedy|Horror"
"2700",,," Longer and Uncut (1999)"""
"2701","Wild Wild West","1999","Action|Comedy|Sci-Fi|Western"
"2702","Summer of Sam","1999","Drama"
"2706","American Pie","1999","Comedy|Romance"
"2707","Arlington Road","1999","Thriller"
"2708",,," An (Conte d'automne) (1998)"""
"2709","Muppets From Space","1999","Children|Comedy"
"2710",,," The (1999)"""
"2712","Eyes Wide Shut","1999","Drama|Mystery|Thriller"
"2713","Lake Placid","1999","Horror|Thriller"
"2716","Ghostbusters","1984","Action|Comedy|Sci-Fi"
"2717","Ghostbusters II","1989","Comedy|Fantasy|Sci-Fi"
"2718","Drop Dead Gorgeous","1999","Comedy"
"2719",,," The (1999)"""
"2720","Inspector Gadget","1999","Action|Adventure|Children|Comedy"
"2722","Deep Blue Sea","1999","Action|Horror|Sci-Fi|Thriller"
"2723","Mystery Men","1999","Action|Comedy|Fantasy"
"2724","Runaway Bride","1999","Comedy|Romance"
"2725","Twin Falls Idaho","1999","Drama"
"2726",,," The (1956)"""
"2727","Killer's Kiss","1955","Crime|Film-Noir"
"2728","Spartacus","1960","Action|Drama|Romance|War"
"2729","Lolita","1962","Drama|Romance"
"2730","Barry Lyndon","1975","Drama|Romance|War"
"2731",,," The (Les quatre cents coups) (1959)"""
"2732","Jules and Jim","1961","Drama|Romance"
"2733","Vibes","1988","Adventure|Comedy|Romance"
"2734",,," The (1986)"""
"2735",,," The (1986)"""
"2736","Brighton Beach Memoirs","1986","Comedy"
"2737","Assassination","1987","Action|Drama|Thriller"
"2738","Crimes of the Heart","1986","Comedy|Drama"
"2739",,," The (1985)"""
"2740",,," The (1986)"""
"2741","No Mercy","1986","Action|Crime|Thriller"
"2742","Ménage","1986","Comedy|Drama"
"2743","Native Son","1986","Drama"
"2744","Otello","1986","Drama"
"2745",,," The (1986)"""
"2746","Little Shop of Horrors","1986","Comedy|Horror|Musical"
"2747",,," The (1960)"""
"2748","Allan Quatermain and the Lost City of Gold","1987","Action|Adventure|Comedy"
"2749",,," The (1986)"""
"2750","Radio Days","1987","Comedy|Drama"
"2751","From the Hip","1987","Comedy|Drama"
"2752","Outrageous Fortune","1987","Comedy|Mystery"
"2754","Deadtime Stories","1987","Horror"
"2757","Frances","1982","Drama"
"2759","Dick","1999","Comedy"
"2761",,," The (1999)"""
"2762",,," The (1999)"""
"2763",,," The (1999)"""
"2764",,," The (1968)"""
"2765",,," The (1998)"""
"2766",,," The (1998)"""
"2769",,," The (2000)"""
"2770","Bowfinger","1999","Comedy"
"2771","Brokedown Palace","1999","Drama"
"2772","Detroit Rock City","1999","Comedy"
"2774","Better Than Chocolate","1999","Comedy|Romance"
"2775","Head On","1998","Drama"
"2779","Heaven Can Wait","1978","Comedy"
"2782","Pit and the Pendulum","1961","Horror"
"2784",,," The (1964)"""
"2786","Haunted Honeymoon","1986","Comedy"
"2787","Cat's Eye","1985","Horror"
"2788","Monty Python's And Now for Something Completely Different","1971","Comedy"
"2789","Damien: Omen II","1978","Horror"
"2790",,," The (a.k.a. Omen III: The Final Conflict) (1981)"""
"2791","Airplane!","1980","Comedy"
"2792","Airplane II: The Sequel","1982","Comedy"
"2793",,," An (1997)"""
"2794","European Vacation","1985","Adventure|Comedy|Romance"
"2795","National Lampoon's Vacation","1983","Comedy"
"2796","Funny Farm","1988","Comedy"
"2797","Big","1988","Comedy|Drama|Fantasy|Romance"
"2798","Problem Child","1990","Children|Comedy"
"2799","Problem Child 2","1991","Comedy"
"2800","Little Nemo: Adventures in Slumberland","1992","Adventure|Animation|Children|Drama|Fantasy"
"2801","Oscar and Lucinda","1997","Drama|Romance"
"2802","Tequila Sunrise","1988","Action|Drama|Romance|Thriller"
"2803",,," The (1993)"""
"2804",,," A (1983)"""
"2805","Mickey Blue Eyes","1999","Comedy|Romance"
"2806","Teaching Mrs. Tingle","1999","Comedy|Thriller"
"2807","Universal Soldier: The Return","1999","Action|Sci-Fi"
"2808","Universal Soldier","1992","Action|Sci-Fi"
"2810","Perfect Blue","1997","Animation|Horror|Mystery|Thriller"
"2812","In Too Deep","1999","Action|Thriller"
"2813",,," The (1999)"""
"2815","Iron Eagle","1986","Action|War"
"2816","Iron Eagle II","1988","Action|War"
"2817","Aces: Iron Eagle III","1992","Action"
"2818","Iron Eagle IV","1995","Action|War"
"2819","Three Days of the Condor","1975","Drama|Mystery|Romance|Thriller"
"2820","Hamlet","1964","Drama"
"2822","Medicine Man","1992","Adventure|Romance"
"2824","On the Ropes","1999","Documentary|Drama"
"2826",,," The (1999)"""
"2827",,," The (1999)"""
"2828","Dudley Do-Right","1999","Children|Comedy"
"2829",,," The (1999)"""
"2835","Chill Factor","1999","Action|Adventure|Comedy|Thriller"
"2836","Outside Providence","1999","Comedy"
"2837","Bedrooms & Hallways","1998","Comedy|Romance"
"2839","West Beirut","1998","Drama"
"2840","Stigmata","1999","Drama|Thriller"
"2841","Stir of Echoes","1999","Horror|Mystery|Thriller"
"2843",,," White Cat (Crna macka"
"2844",,," The (1999)"""
"2846",,," The (Koneko monogatari) (1986)"""
"2847","Only Angels Have Wings","1939","Adventure|Drama|Romance"
"2848","""Othello",," The) (1952)"""
"2851","Saturn 3","1980","Adventure|Sci-Fi|Thriller"
"2852",,," A (1984)"""
"2856","I Saw What You Did","1965","Thriller"
"2857","Yellow Submarine","1968","Adventure|Animation|Comedy|Fantasy|Musical"
"2858","American Beauty","1999","Drama|Romance"
"2859","Stop Making Sense","1984","Documentary|Musical"
"2860","Blue Streak","1999","Comedy"
"2861","For Love of the Game","1999","Comedy|Drama"
"2862","Caligula","1979","Drama"
"2863",,," A (1964)"""
"2865","Sugar Town","1999","Comedy"
"2866",,," The (1978)"""
"2867","Fright Night","1985","Comedy|Horror|Thriller"
"2868","Fright Night Part II","1988","Horror"
"2870","Barefoot in the Park","1967","Comedy"
"2871","Deliverance","1972","Adventure|Drama|Thriller"
"2872","Excalibur","1981","Adventure|Fantasy"
"2874",,," The (1957)"""
"2875","Sommersby","1993","Drama|Mystery|Romance"
"2876","Thumbelina","1994","Animation|Children|Fantasy"
"2877","Tommy","1975","Musical"
"2878","Hell Night","1981","Horror"
"2879","Armour of God II: Operation Condor","1991","Action|Adventure|Comedy"
"2880","Armour of God","1987","Action|Adventure|Comedy"
"2881","Double Jeopardy","1999","Action|Crime|Drama|Thriller"
"2882","Jakob the Liar","1999","Drama"
"2883","Mumford","1999","Comedy|Drama"
"2884","Dog Park","1998","Comedy|Romance"
"2885","Guinevere","1999","Drama|Romance"
"2886",,," The (1999)"""
"2887","Simon Sez","1999","Action|Comedy"
"2888","Drive Me Crazy","1999","Comedy|Romance"
"2889",,," Alaska (1999)"""
"2890","Three Kings","1999","Action|Adventure|Comedy|Drama|War"
"2891",,," Texas (1999)"""
"2892","New Rose Hotel","1998","Action|Drama"
"2893","Plunkett & MaCleane","1999","Action|Adventure|Drama"
"2894","Romance","1999","Drama|Romance"
"2896","Alvarez Kelly","1966","Western"
"2897","And the Ship Sails On","1983","Comedy|War"
"2898",,," The (1993)"""
"2899","Gulliver's Travels","1939","Adventure|Animation|Children"
"2900","Monkey Shines","1988","Horror|Sci-Fi"
"2901","Phantasm","1979","Horror|Sci-Fi"
"2902","Psycho II","1983","Horror|Mystery|Thriller"
"2903","Psycho III","1986","Horror|Thriller"
"2905","Sanjuro","1962","Action|Adventure|Drama"
"2906","Random Hearts","1999","Drama|Romance"
"2907","Superstar","1999","Comedy"
"2908","Boys Don't Cry","1999","Drama"
"2912",,," The (1999)"""
"2915","Risky Business","1983","Comedy"
"2916","Total Recall","1990","Action|Adventure|Sci-Fi|Thriller"
"2917","Body Heat","1981","Crime|Thriller"
"2918","Ferris Bueller's Day Off","1986","Comedy"
"2919",,," The (1982)"""
"2921","High Plains Drifter","1973","Western"
"2922","Hang 'Em High","1968","Crime|Drama|Western"
"2924","Drunken Master","1978","Action|Comedy"
"2925",,," The (Conformista"
"2926","Hairspray","1988","Comedy|Drama"
"2927","Brief Encounter","1946","Drama|Romance"
"2928",,," The (1984)"""
"2929","Reds","1981","Drama|Romance"
"2930","Return with Honor","1998","Documentary"
"2931","Time of the Gypsies","1989","Comedy|Crime|Drama|Fantasy"
"2932","Days of Heaven","1978","Drama"
"2935",,," The (1941)"""
"2936","Sullivan's Travels","1941","Adventure|Comedy|Romance"
"2937",,," The (1942)"""
"2939","Niagara","1953","Drama|Thriller"
"2940","Gilda","1946","Drama|Film-Noir|Mystery|Romance"
"2941","South Pacific","1958","Musical|Romance|War"
"2942","Flashdance","1983","Drama|Romance"
"2943","Indochine","1992","Drama|Romance"
"2944",,," The (1967)"""
"2946","Help!","1965","Comedy|Musical"
"2947","Goldfinger","1964","Action|Adventure|Thriller"
